filename,category,description,permalink
OMU_OB.Y2011.jpg,Oslo Museum,Carl Johans Gade Christiania.,http://oslobilder.no/OMU/OB.Y2011
NF_NF.01065-223.jpg,Norsk Folkemuseum,"Mennesker langs Karl Johans gate, Oslo. Stortinget skimtes bak. Flagg.",http://oslobilder.no/NF/NF.01065-223
OMU_OB.F07155b.jpg,Oslo Museum,Krysset Suhms gate - Jacob Aalls gate.,http://oslobilder.no/OMU/OB.F07155b
OMU_OB.07355.jpg,Oslo Museum,Vinkelgaten - Vika,http://oslobilder.no/OMU/OB.07355
NF_NF.05271-006.jpg,Norsk Folkemuseum,Holm. Stueinteriør. 1908-1910. To menn i en sofa. En mann og to kvinner sittende rundt et bord. Stueplanter og blomster.,http://oslobilder.no/NF/NF.05271-006
NF_NF.08406-006.jpg,Norsk Folkemuseum,Billøp på Bundefjorden i Oslo i februar 1912. Vintermotiv. Biler. Publikum.,http://oslobilder.no/NF/NF.08406-006
OMU_OB.Z07590.jpg,Oslo Museum,Utsikt over Gamlebyen.,http://oslobilder.no/OMU/OB.Z07590
OMU_OB.F04293a.jpg,Oslo Museum,Kontraskjæret.,http://oslobilder.no/OMU/OB.F04293a
OMU_OB.F11461c.jpg,Oslo Museum,Kristiania. Kirkeveien.,http://oslobilder.no/OMU/OB.F11461c
OMU_OB.F15803a.jpg,Oslo Museum,Svømmefest på Hovedøen 1905.,http://oslobilder.no/OMU/OB.F15803a
NF_NF.08177-024.jpg,Norsk Folkemuseum,"Folkedansoppvisning på vårfest på Hovedøya, Oslo 1924. Felespillere. Publikum.",http://oslobilder.no/NF/NF.08177-024
NF_NF.01065-369.jpg,Norsk Folkemuseum,"Frk. Anita Jachelln, til venstre, og frk. Sørbøe, til høyre, spaserer langs Karl Johan.",http://oslobilder.no/NF/NF.01065-369
NF_NF.08317-005.jpg,Norsk Folkemuseum,Oslo. 17. mai-tog 1915.  Russen på vei ned fra Slottet. Bærer fane.,http://oslobilder.no/NF/NF.08317-005
OMU_OB.Y4447.jpg,Oslo Museum,Bygging av A. Gulowsens fabrikk i Göteborggata 27b.,http://oslobilder.no/OMU/OB.Y4447
NF_NF.10011-008.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Oversiktsbilde. Fra den maritime avdelingen på Skarpsno. Redningsskøyter for anker. Bebyggelse i bakgrunnen.",http://oslobilder.no/NF/NF.10011-008
OMU_OB.F11442d.jpg,Oslo Museum,Kristiania. Riddervoldsgate.,http://oslobilder.no/OMU/OB.F11442d
OMU_OB.NW6786.jpg,Oslo Museum,Ekebergveien.,http://oslobilder.no/OMU/OB.NW6786
OMU_OB.Y5223.jpg,Oslo Museum,Stortingsgata 2.,http://oslobilder.no/OMU/OB.Y5223
OMU_OB.OT219.jpg,Oslo Museum,Ankerbrua og Jakob kirke.,http://oslobilder.no/OMU/OB.OT219
OMU_OB.NW0500.jpg,Oslo Museum,Lauritsen & Sørensens tricotagefabrikk.,http://oslobilder.no/OMU/OB.NW0500
OMU_OB.F11454c.jpg,Oslo Museum,Kristiania - Gimleveien,http://oslobilder.no/OMU/OB.F11454c
OMU_OB.F13169.jpg,Oslo Museum,"Medisinske studenter som rekrutter på Gardermoen, sommeren 1902.",http://oslobilder.no/OMU/OB.F13169
OMU_OB.SZ15599.jpg,Oslo Museum,Henrik Ibsens begravelse.,http://oslobilder.no/OMU/OB.SZ15599
OMU_OB.Y1231.jpg,Oslo Museum,Karl Johans gate 14.,http://oslobilder.no/OMU/OB.Y1231
OMU_OB.F00951B.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.F00951B
NF_NF.21429-300-004.jpg,Norsk Folkemuseum,"Personalalbum fra Christiania Seildugsfabrik, påbegynt i 1956. Adm. dir. M. R. Wettergreen og fabrikkbestyrer Adolf Pein sammen med noen medarbeidere fra 1898.",http://oslobilder.no/NF/NF.21429-300-004
NF_NF.08177-023.jpg,Norsk Folkemuseum,"Folkedansere på vårfest på Hovedøya, Oslo 1924.
Felespillere i spissen for prosesjon av barn i bunader. Publikum.",http://oslobilder.no/NF/NF.08177-023
NF_NF.25782-169.jpg,Norsk Folkemuseum,"Interiør, barn i familien Wiborg leker dukkeselskap i Meltzers gate 9, Oslo, 1899.",http://oslobilder.no/NF/NF.25782-169
OMU_OB.F11987d.jpg,Oslo Museum,"Carl Johans Gade, Nationaltheatret. Storthingsgaden, Kristiania.",http://oslobilder.no/OMU/OB.F11987d
OMU_OB.F12715.jpg,Oslo Museum,Stifterne av lægeforeningen i Christiania 14de oktober 1833.,http://oslobilder.no/OMU/OB.F12715
NF_NF.01065-457.jpg,Norsk Folkemuseum,"Kvinne spaserer langs Karl Johans gate, Oslo, med Nationaltheateret bak på den andre siden.",http://oslobilder.no/NF/NF.01065-457
NF_NF.01065-459.jpg,Norsk Folkemuseum,"Kvinne spaserer langs Karl Johans gate, Oslo, ved Universitetet. Hestekjøretøy i gata og Slottet skimtes..",http://oslobilder.no/NF/NF.01065-459
NF_NF.25782-154.jpg,Norsk Folkemuseum,"Julefeiring, familien Q. Wiborg i stue med juletre. Munkedamsveien 3, Oslo, 1901.",http://oslobilder.no/NF/NF.25782-154
OMU_OB.F19237a.jpg,Oslo Museum,Nedre Bekkelaget med Dalheim og Grønsund sett fra Ormøya.,http://oslobilder.no/OMU/OB.F19237a
NF_NF.08177-037.jpg,Norsk Folkemuseum,Oslo 17. mai 1924. Bunadskledde kvinner med Historisk Museum i bakgrunnen.,http://oslobilder.no/NF/NF.08177-037
NF_NF.10069-002.jpg,Norsk Folkemuseum,"Stupinngata 10, Enerhaugen, Oslo. Martha Olsen og hennes barn på gårdplassen",http://oslobilder.no/NF/NF.10069-002
OMU_OB.SZ01136.jpg,Oslo Museum,Kongens gate fra Karl Johans gate.,http://oslobilder.no/OMU/OB.SZ01136
OMU_OB.FS0893.jpg,Oslo Museum,"Familiene Nannestad, Serck, Angell, Hanssen.",http://oslobilder.no/OMU/OB.FS0893
OMU_OB.FS0045.jpg,Oslo Museum,Sjøgata.,http://oslobilder.no/OMU/OB.FS0045
OMU_OB.F23694b.jpg,Oslo Museum,Ruseløkkveien.,http://oslobilder.no/OMU/OB.F23694b
NF_NF.01065-221.jpg,Norsk Folkemuseum,"Dr. Petter Anker og frk. Marie Reimers spaserer på Karl Johans gate, Oslo, med Slottet bak.",http://oslobilder.no/NF/NF.01065-221
OMU_OB.Z05811.jpg,Oslo Museum,Eidsvolls plass.,http://oslobilder.no/OMU/OB.Z05811
OMU_OB.F01137.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.F01137
OMU_OB.FS0557.jpg,Oslo Museum,Jagtridtklubben.,http://oslobilder.no/OMU/OB.FS0557
OMU_OB.F01916.jpg,Oslo Museum,"utsikt, brannvakten, bygårder, fjord, seilskip, Alunverket",http://oslobilder.no/OMU/OB.F01916
OMU_OB.F10775d.jpg,Oslo Museum,Karl Johans gate.,http://oslobilder.no/OMU/OB.F10775d
OMU_OB.F02196.jpg,Oslo Museum,Karl Johans gate 21.,http://oslobilder.no/OMU/OB.F02196
OMU_OB.F01139.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.F01139
NF_NF.01065-094.jpg,Norsk Folkemuseum,"Frk. Bonnevie og frk. Løvenskiold spaserer langs Karl Johans gate, Oslo, ved Universitetet.",http://oslobilder.no/NF/NF.01065-094
NF_NF.01065-201.jpg,Norsk Folkemuseum,"Frk. Signe Hvistendahl og Herman Reimers spaserer langs Karl Johan, Oslo, med bøker i hånda. Slottet skimtes.",http://oslobilder.no/NF/NF.01065-201
OMU_OB.Y4300.jpg,Oslo Museum,Foss bryggeri,http://oslobilder.no/OMU/OB.Y4300
OMU_OB.Y2539.jpg,Oslo Museum,Grændsen.,http://oslobilder.no/OMU/OB.Y2539
OMU_OB.F04210.jpg,Oslo Museum,"Walles hotell, hage, gruppe, menn, jurister, sittende og stående helfigur",http://oslobilder.no/OMU/OB.F04210
NF_NF.08177-036.jpg,Norsk Folkemuseum,Oslo 17. mai 1924.  Kvinner og menn kledd i bunad.,http://oslobilder.no/NF/NF.08177-036
OMU_OB.Y1954.jpg,Oslo Museum,Utsikt fra St. Hanshaugen,http://oslobilder.no/OMU/OB.Y1954
OMU_OB.F03103C.jpg,Oslo Museum,Krysset Markveien - Søndre gate.,http://oslobilder.no/OMU/OB.F03103C
NF_NF.13628-001.jpg,Norsk Folkemuseum,"Aking, Oslo. Før 1923. Kvinne i fart.",http://oslobilder.no/NF/NF.13628-001
OMU_OB.Y1966.jpg,Oslo Museum,Eidsvolls plass.,http://oslobilder.no/OMU/OB.Y1966
NF_NF.01065-106.jpg,Norsk Folkemuseum,Frk. Ragnhild Welhaven og frk. Thora Christoffersen foran Stortinget. Kiosk med klokketårn.,http://oslobilder.no/NF/NF.01065-106
OMU_OB.F02874.jpg,Oslo Museum,Karl Johans gate fra Egertorget mot Slottet.,http://oslobilder.no/OMU/OB.F02874
OMU_OB.Z06108.jpg,Oslo Museum,"militært personell, kanon, brakke, bygårder",http://oslobilder.no/OMU/OB.Z06108
OMU_OB.Y2646.jpg,Oslo Museum,Jernbanetorvet,http://oslobilder.no/OMU/OB.Y2646
OMU_OB.F02975b.jpg,Oslo Museum,Torgdag på Stortorvet.,http://oslobilder.no/OMU/OB.F02975b
NF_NF.01065-415.jpg,Norsk Folkemuseum,"Frk. Aagot Lund og frk. Birgit Lund spaserer langs Karl Johans gate, Oslo, ved Stortinget.",http://oslobilder.no/NF/NF.01065-415
OMU_OB.F02032.jpg,Oslo Museum,"Stortorvet, Grændsen",http://oslobilder.no/OMU/OB.F02032
OMU_OB.F11406c.jpg,Oslo Museum,"gateløp, villabebyggelse, bygårder, hager",http://oslobilder.no/OMU/OB.F11406c
OMU_OB.NW0679.jpg,Oslo Museum,H.M. Kongens Garde foran Stortinget.,http://oslobilder.no/OMU/OB.NW0679
OMU_OB.F11511b.jpg,Oslo Museum,Kristiania. Gamle Akers kirke.,http://oslobilder.no/OMU/OB.F11511b
OMU_OB.Z05887.jpg,Oslo Museum,Prinsens gate med Steen & Strøm på høyre side.,http://oslobilder.no/OMU/OB.Z05887
OMU_OB.F05540.jpg,Oslo Museum,"Torshov boligkompleks, bygårder, forhager, plass, gateløp, kvinne",http://oslobilder.no/OMU/OB.F05540
NF_NF.01065-320.jpg,Norsk Folkemuseum,"Mennesker spaserer langs Karl Johans gate, Oslo, frk. Ingeborg Aas og hr. Behrens med Stortinget i ryggen..",http://oslobilder.no/NF/NF.01065-320
NF_NF.34112-209.jpg,Norsk Folkemuseum,"To jenter ved Bygdø Kongsgård, juli 1924.",http://oslobilder.no/NF/NF.34112-209
OMU_OB.X0257.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.X0257
OMU_OB.F12165.jpg,Oslo Museum,Trefoldighedskirken.,http://oslobilder.no/OMU/OB.F12165
NF_NF.01065-023.jpg,Norsk Folkemuseum,"Frk. Heidenreich spaserer på fortau utenfor Universitet, Oslo, med Slottet i bakgrunn..",http://oslobilder.no/NF/NF.01065-023
OMU_OB.F00801.jpg,Oslo Museum,"Street View, Christiania, Norway",http://oslobilder.no/OMU/OB.F00801
OMU_OB.Z07581.jpg,Oslo Museum,Neuberggata fra Valkyrie plass.,http://oslobilder.no/OMU/OB.Z07581
NF_NF.01065-435.jpg,Norsk Folkemuseum,"Stud. Niels Heitmann og Mohr spaserer langs Karl Johans gate, Oslo, med Stotinget i ryggen og Grand Hotel.på andre siden av gata.",http://oslobilder.no/NF/NF.01065-435
OMU_OB.Z06429.jpg,Oslo Museum,Skolegata 1 på hjørnet av Mellemgata.,http://oslobilder.no/OMU/OB.Z06429
OMU_OB.F01641.jpg,Oslo Museum,"Street View, Christiania, Norway.",http://oslobilder.no/OMU/OB.F01641
OMU_OB.F11090c.jpg,Oslo Museum,"Bygdö Allé, Christiania.",http://oslobilder.no/OMU/OB.F11090c
OMU_OB.F03060d.jpg,Oslo Museum,Josefines gate 21 nederst i Bogstadveien.,http://oslobilder.no/OMU/OB.F03060d
NF_NF.01065-131.jpg,Norsk Folkemuseum,"Fra botanisk ekskursjon med professor Blytt på Tjøme, Vestfold. Gruppe med mennesker. Åker og hus i bakgrunnen.",http://oslobilder.no/NF/NF.01065-131
OMU_OB.OT393.jpg,Oslo Museum,Josefines gate fra Uranienborgveien.,http://oslobilder.no/OMU/OB.OT393
OMU_OB.Y4356.jpg,Oslo Museum,Valkyrie plass.,http://oslobilder.no/OMU/OB.Y4356
OMU_OB.F11958a.jpg,Oslo Museum,"Karl Johansgt., Kristiania.",http://oslobilder.no/OMU/OB.F11958a
OMU_OB.Z17074.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.Z17074
OMU_OB.Y2060.jpg,Oslo Museum,Majorstuen stasjon.,http://oslobilder.no/OMU/OB.Y2060
OMU_OB.F01529.jpg,Oslo Museum,Josefines gate.,http://oslobilder.no/OMU/OB.F01529
OMU_OB.Z03714.jpg,Oslo Museum,Avduking av Christian IV-statuen.,http://oslobilder.no/OMU/OB.Z03714
OMU_OB.NW4556.jpg,Oslo Museum,"utsikt, villabebyggelse, Rosenborg løkke, Øvre Hjortnes løkke, Petersborg løkke",http://oslobilder.no/OMU/OB.NW4556
OMU_OB.OH471.jpg,Oslo Museum,"Sagene kirke, inngangsparti, hest, vogn, mennesker, gatebelysning, bygård, trehusbebyggelse",http://oslobilder.no/OMU/OB.OH471
NF_NF.01065-132.jpg,Norsk Folkemuseum,"Fra botanisk ekskursjon med professor Blytt på Tjøme, Vestfold. Gruppe med mennesker. Åker og hus i bakgrunnen.",http://oslobilder.no/NF/NF.01065-132
OMU_OB.F03143A.jpg,Oslo Museum,Stortorvet 11 på hjørnet av Torggata.,http://oslobilder.no/OMU/OB.F03143A
NF_NF.21435-006.jpg,Norsk Folkemuseum,Stereoskopi. Utsikt over Oslo havn sett fra Ekeberg.,http://oslobilder.no/NF/NF.21435-006
NF_NF.34664-099.jpg,Norsk Folkemuseum,"Voksne og barn på ski, antagelig i Voksenkollen, Oslo. Fra venstre Hilda Sundt, Sigrid Jersin, ukjent, Louis Jersin med datter Esther samt Birgit Aubert. Fotografert ca. 1920.",http://oslobilder.no/NF/NF.34664-099
NF_NF.25782-067.jpg,Norsk Folkemuseum,"Interiør, Munkedamsveien 3, Oslo, 1903. Familie, mor Margrethe Quinsgaard  Wiborg med barn, spedbarn blir badet i balje.",http://oslobilder.no/NF/NF.25782-067
OMU_OB.SZX006.jpg,Oslo Museum,Rosenkrantz gate fra Kjeld Stubs gate.,http://oslobilder.no/OMU/OB.SZX006
OMU_OB.Y2527.jpg,Oslo Museum,Nytorvet,http://oslobilder.no/OMU/OB.Y2527
OMU_OB.F19430.jpg,Oslo Museum,Parti af Homansbyen.,http://oslobilder.no/OMU/OB.F19430
OMU_OB.F00896.jpg,Oslo Museum,"Christiania sparebank, Øvre Slottsgate 3.",http://oslobilder.no/OMU/OB.F00896
OMU_OB.Y1384.jpg,Oslo Museum,Töien gaden.,http://oslobilder.no/OMU/OB.Y1384
OMU_OB.Z00664.jpg,Oslo Museum,Karl Johans gate fra Universitetsgata.,http://oslobilder.no/OMU/OB.Z00664
OMU_OB.A3362.jpg,Oslo Museum,"utsikt, gateløp, park, bygårder, Universitetet, Slottet",http://oslobilder.no/OMU/OB.A3362
OMU_OB.Z05825.jpg,Oslo Museum,Raadhusgaden.,http://oslobilder.no/OMU/OB.Z05825
OMU_OB.L0069.jpg,Oslo Museum,Utsikt fra St. Hanshaugen mot Blåsen og Vestre Aker kirke.,http://oslobilder.no/OMU/OB.L0069
OMU_OB.F02177d.jpg,Oslo Museum,Universitetets professorbolig.,http://oslobilder.no/OMU/OB.F02177d
NF_NF.01065-046.jpg,Norsk Folkemuseum,"Nordahl Rolfsen og professor G. O. Sars står og prater på fortau langs Karl Johans gate, Oslo. Stortinget i bakgrunnen.",http://oslobilder.no/NF/NF.01065-046
OMU_OB.Y1371.jpg,Oslo Museum,Bygdö Allé,http://oslobilder.no/OMU/OB.Y1371
OMU_OMu.F25597.jpg,Oslo Museum,Kristiania fra Grønlien.,http://oslobilder.no/OMU/OMu.F25597
NF_NF.34664-110.jpg,Norsk Folkemuseum,"Fem voksne og en ung pike på ski i Voksenkollen, Oslo. Fra venstre Louis Jersin, Birgit Aubert, ukjent kvinne, Hilda Sundt, Sigrid og Esther Jersin. Fotografert 1919.",http://oslobilder.no/NF/NF.34664-110
OMU_OB.NW4639.jpg,Oslo Museum,Stortingsbygningen under oppførelse.,http://oslobilder.no/OMU/OB.NW4639
OMU_OB.OH640.jpg,Oslo Museum,Eidsvolls plass med hotellene Grand og Nobel.,http://oslobilder.no/OMU/OB.OH640
NF_NF.34112-192.jpg,Norsk Folkemuseum,"Barn leker i gårdsrom på Enerhaugen, mars 1924.",http://oslobilder.no/NF/NF.34112-192
NF_NF.34664-108.jpg,Norsk Folkemuseum,"Fire voksne og en jente på ski i Voksenkollen, Oslo. Fra venstre Louis Jersin og hans datter Esther, Birgit Aubert, Sigrid Jersin og Hilda Sundt. Fotografert 1919.",http://oslobilder.no/NF/NF.34664-108
OMU_OB.F11281a.jpg,Oslo Museum,Fra Illuminationen efter Kongeinntoget 25/11 -05.,http://oslobilder.no/OMU/OB.F11281a
OMU_OB.Y4200.jpg,Oslo Museum,Selskap hos kammerherreinne Sigrid Faye i Parkveien 55.,http://oslobilder.no/OMU/OB.Y4200
OMU_OB.Z03741.jpg,Oslo Museum,Kongens gate 18 på hjørnet av Prinsens gate.,http://oslobilder.no/OMU/OB.Z03741
NF_NF.34664-449.jpg,Norsk Folkemuseum,"Julius Thaalow Aubert Sundt med de tre foregående generasjoner. (Fra øverst til venstre) Birgitte Aubert (bestemamma), Julius Thaulow Aubert (bestepappa), (2. rad fra venstre) Rolf Sundt sr. (far), Hilda Aubert (oldemor) med Julius Sundt på fanget og Hilda Sundt (mor) foran Villa Knyggen. Fotografert 1918.",http://oslobilder.no/NF/NF.34664-449
OMU_OB.Y8093.jpg,Oslo Museum,"gruppe, menn7, buss, trikk, bygårder, snø",http://oslobilder.no/OMU/OB.Y8093
OMU_OB.F04294a.jpg,Oslo Museum,Dronningens gate ved Karl Johans gate.,http://oslobilder.no/OMU/OB.F04294a
OMU_OB.OT159.jpg,Oslo Museum,"torg, Fiat Lux, stige, mennesker, Vår Frelsers kirke, brannvakten, bygårder",http://oslobilder.no/OMU/OB.OT159
NF_NF.01065-375.jpg,Norsk Folkemuseum,"Tre kvinner spaserer langs Karl Johans gate, Oslo. Hestekjøretøy i bakgrunnen. Fra venstre Johanne Irgens, Signe Faye Hansen og frk. Augusta Irgens.",http://oslobilder.no/NF/NF.01065-375
OMU_OB.F11527a.jpg,Oslo Museum,Nytorvet. Kristiania.,http://oslobilder.no/OMU/OB.F11527a
OMU_OB.Z03408.jpg,Oslo Museum,"Karl Johans gate, 17. mai.",http://oslobilder.no/OMU/OB.Z03408
OMU_OB.NW5103.jpg,Oslo Museum,Ullevålsveien ved Adamstuen.,http://oslobilder.no/OMU/OB.NW5103
OMU_OB.FS0014.jpg,Oslo Museum,Lille Grensen 7 før ombygning.,http://oslobilder.no/OMU/OB.FS0014
OMU_OB.OT361.jpg,Oslo Museum,Youngstorget med Torggata.,http://oslobilder.no/OMU/OB.OT361
OMU_OB.Y2022.jpg,Oslo Museum,"Varer på havnen, Revierbryggen",http://oslobilder.no/OMU/OB.Y2022
OMU_OB.Y2644.jpg,Oslo Museum,Utsigt fra St. Hanshaugen,http://oslobilder.no/OMU/OB.Y2644
OMU_OB.OT208.jpg,Oslo Museum,"plass, portrettstatue Haraldsstøtten, bygårder",http://oslobilder.no/OMU/OB.OT208
NF_NF.01065-145.jpg,Norsk Folkemuseum,"Professor G. O. Sars spaserer langs Karl Johans gate og Universitetet, Oslo. Slottet skimtes.",http://oslobilder.no/NF/NF.01065-145
OMU_OB.F00907.jpg,Oslo Museum,"bygårder, Svaneapoteket, gatebelysning, gatelegeme, brostein",http://oslobilder.no/OMU/OB.F00907
OMU_OB.F03181.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.F03181
OMU_OB.FS0880.jpg,Oslo Museum,Østbanestasjonen.,http://oslobilder.no/OMU/OB.FS0880
OMU_OB.X1642.jpg,Oslo Museum,Oslo veivesens tomt på Dælenenga.,http://oslobilder.no/OMU/OB.X1642
OMU_OB.Z07625.jpg,Oslo Museum,Nils Juels gt.,http://oslobilder.no/OMU/OB.Z07625
NF_NF.01065-296.jpg,Norsk Folkemuseum,"Fire kvinner spaserer langs Karl Johans gate, Oslo,, Universitetet og Slottet skimtes. Bildet overlappes med tak og bygårder.",http://oslobilder.no/NF/NF.01065-296
OMU_OB.Y2688.jpg,Oslo Museum,Store Strandgade fra Palæhaven,http://oslobilder.no/OMU/OB.Y2688
OMU_OB.F11052c.jpg,Oslo Museum,"gateløp, forretningsgårder, mennesker",http://oslobilder.no/OMU/OB.F11052c
NF_NF.01065-456.jpg,Norsk Folkemuseum,"Mennesker spaserer på Karl Johans gate, Oslo, Stortinget bak.",http://oslobilder.no/NF/NF.01065-456
OMU_OB.Y1252.jpg,Oslo Museum,Drammensveien,http://oslobilder.no/OMU/OB.Y1252
OMU_OB.F01008.jpg,Oslo Museum,Carl Johansgade.,http://oslobilder.no/OMU/OB.F01008
OMU_OB.F01530.jpg,Oslo Museum,Oscars gate 21 med omgivelser.,http://oslobilder.no/OMU/OB.F01530
NF_NF.01065-421.jpg,Norsk Folkemuseum,"Frk. Hetager spaserer langsKarl Johans gate, Oslo, langs Stortinget.",http://oslobilder.no/NF/NF.01065-421
OMU_OB.F01138.jpg,Oslo Museum,Stortorvet.,http://oslobilder.no/OMU/OB.F01138
OMU_OB.Z05826.jpg,Oslo Museum,Torghandel på Stortorvet.,http://oslobilder.no/OMU/OB.Z05826
OMU_OB.F03001a.jpg,Oslo Museum,Christiania - Riddervoldsgade.,http://oslobilder.no/OMU/OB.F03001a
OMU_OB.F15700.jpg,Oslo Museum,Ruseløkka skole.,http://oslobilder.no/OMU/OB.F15700
NF_NF.08177-039.jpg,Norsk Folkemuseum,Oslo 17. mai-tog 1924. Barn i bunad med flagg,http://oslobilder.no/NF/NF.08177-039
OMU_OB.Y1294.jpg,Oslo Museum,Elisenbergveien.,http://oslobilder.no/OMU/OB.Y1294
OMU_OB.Z03592.jpg,Oslo Museum,Skippergata ved nr. 17 B.,http://oslobilder.no/OMU/OB.Z03592
NF_NF.01065-021.jpg,Norsk Folkemuseum,"Ung mann i uniform foran Slottet, Oslo. Jacob Sommerfeldt, student 1892.",http://oslobilder.no/NF/NF.01065-021
OMU_OB.NW4630.jpg,Oslo Museum,Kontraskjæret.,http://oslobilder.no/OMU/OB.NW4630
OMU_OB.Y2021.jpg,Oslo Museum,Kongens gate.,http://oslobilder.no/OMU/OB.Y2021
OMU_OB.Y1805.jpg,Oslo Museum,Holbergs plass 7,http://oslobilder.no/OMU/OB.Y1805
OMU_OB.F19351b.jpg,Oslo Museum,"Fra Drammensveien, Kristiania.",http://oslobilder.no/OMU/OB.F19351b
NF_NF.01065-147.jpg,Norsk Folkemuseum,"Professor Monrad og Gunnar Knudsen, senere statsminister, spaserer langs Karl Johans gate og Stortinget, Oslo.",http://oslobilder.no/NF/NF.01065-147
NF_NF.34112-219.jpg,Norsk Folkemuseum,"Mor og datter på tur, 1922.",http://oslobilder.no/NF/NF.34112-219
NF_NF.01065-372.jpg,Norsk Folkemuseum,"Stud. med. Berg spaserer på Karl Johans gate, Oslo, med Stortinget i ryggen. Student fra Kathedralskolen 1892.",http://oslobilder.no/NF/NF.01065-372
OMU_OB.Y1237.jpg,Oslo Museum,Universitetet,http://oslobilder.no/OMU/OB.Y1237
OMU_OB.F12567.jpg,Oslo Museum,Klassebilde fra Berles skole 1898.,http://oslobilder.no/OMU/OB.F12567
OMU_OB.L0041.jpg,Oslo Museum,Utsikt fra St. Hanshaugen.,http://oslobilder.no/OMU/OB.L0041
NF_NF.01065-071.jpg,Norsk Folkemuseum,"To damer spaserer på Karl Johans gate, Oslo, med ryggen til Slottet. Fra venstre: Ingeborg Dybwad, gift Lind, og Magnella Arentz.",http://oslobilder.no/NF/NF.01065-071
NF_NF.01065-365.jpg,Norsk Folkemuseum,"Frk. Augusta Irgens og en annen kvinne spaserer langs Karl Johans gate, Oslo. Stortinget og Grand Hotell i bakgrunnen.",http://oslobilder.no/NF/NF.01065-365
OMU_OB.Y1402.jpg,Oslo Museum,Skovveien ved Briskebyveien.,http://oslobilder.no/OMU/OB.Y1402
OMU_OB.FS0015.jpg,Oslo Museum,Tostrupgården.,http://oslobilder.no/OMU/OB.FS0015
NF_NF.01065-164.jpg,Norsk Folkemuseum,"Stortingsmann Lund prater med en annen mann øverst på Karl Johans gate, Oslo. Slottet, Slottsparken og mennesker.",http://oslobilder.no/NF/NF.01065-164
OMU_OB.F11314b.jpg,Oslo Museum,Stortorvet fra Brannvakten.,http://oslobilder.no/OMU/OB.F11314b
OMU_OB.NW1239.jpg,Oslo Museum,17. mai på Karl Johan.,http://oslobilder.no/OMU/OB.NW1239
NF_NF.01065-070.jpg,Norsk Folkemuseum,"To damer spaserer langs Karl Johans gate, Oslo. Frk. Ragnhild Juul til venstre.",http://oslobilder.no/NF/NF.01065-070
OMU_OB.Y4337.jpg,Oslo Museum,Drammensveien 4.,http://oslobilder.no/OMU/OB.Y4337
OMU_OB.F16114d.jpg,Oslo Museum,Hestedrosjer på Stortorvet.,http://oslobilder.no/OMU/OB.F16114d
OMU_OB.Z03684.jpg,Oslo Museum,Hjørnet Tollbugata - Kongens gate.,http://oslobilder.no/OMU/OB.Z03684
OMU_OB.Y2647.jpg,Oslo Museum,Jernbanetorvet,http://oslobilder.no/OMU/OB.Y2647
OMU_OB.Y1261.jpg,Oslo Museum,Kirkegaden,http://oslobilder.no/OMU/OB.Y1261
OMU_OB.FS0382.jpg,Oslo Museum,Fra Schultzehaugen.,http://oslobilder.no/OMU/OB.FS0382
OMU_OB.SZ00520a.jpg,Oslo Museum,Karl Johans gate 20.,http://oslobilder.no/OMU/OB.SZ00520a
OMU_OB.NW4708.jpg,Oslo Museum,"gate, villaer, hager, gjerder",http://oslobilder.no/OMU/OB.NW4708
OMU_OB.D0060.jpg,Oslo Museum,Bislettbekken ved Adamstuen.,http://oslobilder.no/OMU/OB.D0060
NF_NF.15193-07.jpg,Norsk Folkemuseum,"Gol stavkirke på Norsk Folkemuseum, Bygdøy, Oslo. Bygget i Hallingdal omkring 1200, flyttet til Bygdøy i 1885 av kong Oscar II. Del av Brødrene Brunskows serie norske landskapsbilder.",http://oslobilder.no/NF/NF.15193-07
OMU_OB.F15252b.jpg,Oslo Museum,"Gymnasklasse på Oslo Katedralskole, 1874.",http://oslobilder.no/OMU/OB.F15252b
OMU_OB.F19213.jpg,Oslo Museum,Eidsvolls plass med Stortingsbygningen.,http://oslobilder.no/OMU/OB.F19213
NF_NF.01065-008.jpg,Norsk Folkemuseum,"En mann og tre kvinner ved Universitetet, Karl Johans gate, Oslo.",http://oslobilder.no/NF/NF.01065-008
OMU_OB.F01013.jpg,Oslo Museum,Utsikt over Eidsvolls plass.,http://oslobilder.no/OMU/OB.F01013
OMU_OB.Y4490.jpg,Oslo Museum,Universitetsgata.,http://oslobilder.no/OMU/OB.Y4490
OMU_OB.FS0101.jpg,Oslo Museum,Utsikt fra Ekeberg mot nordvest.,http://oslobilder.no/OMU/OB.FS0101
NF_NF.15196-10.jpg,Norsk Folkemuseum,Carl Johans gade seet fra Storthingsbygningen.,http://oslobilder.no/NF/NF.15196-10
